Episode,Score,Steps,AvgScore,Epsilon,QStates
787,2,31,0.70,0.0193,1509
788,2,24,0.72,0.0192,1511
789,1,8,0.72,0.0191,1511
790,2,34,0.74,0.0190,1519
791,2,37,0.76,0.0189,1522
792,1,9,0.76,0.0188,1523
793,2,27,0.76,0.0187,1523
794,0,6,0.76,0.0186,1523
795,0,13,0.75,0.0185,1526
796,1,10,0.75,0.0184,1526
797,0,17,0.75,0.0183,1526
798,1,42,0.75,0.0182,1528
799,1,16,0.76,0.0181,1529
800,0,15,0.75,0.0180,1530
801,1,44,0.76,0.0180,1536
802,0,17,0.75,0.0179,1538
803,1,19,0.75,0.0178,1539
804,1,17,0.76,0.0177,1540
805,1,10,0.77,0.0176,1542
806,1,17,0.78,0.0175,1545
807,1,10,0.79,0.0174,1545
808,2,23,0.81,0.0173,1545
809,1,13,0.81,0.0172,1545
810,2,37,0.83,0.0172,1547
811,3,19,0.86,0.0171,1548
812,0,6,0.84,0.0170,1549
813,4,56,0.88,0.0169,1554
814,1,12,0.88,0.0168,1558
815,0,6,0.87,0.0167,1558
816,0,17,0.86,0.0167,1560
817,2,29,0.87,0.0166,1561
818,0,7,0.87,0.0165,1561
819,2,17,0.89,0.0164,1563
820,0,12,0.88,0.0163,1563
821,0,7,0.86,0.0162,1564
822,1,19,0.87,0.0162,1567
823,0,17,0.87,0.0161,1567
824,0,10,0.87,0.0160,1567
825,1,10,0.87,0.0159,1568
826,0,7,0.86,0.0158,1569
827,2,21,0.87,0.0158,1574
828,2,29,0.87,0.0157,1575
829,1,16,0.87,0.0156,1576
830,1,33,0.88,0.0155,1577
831,1,11,0.89,0.0154,1579
832,0,10,0.87,0.0154,1579
833,1,9,0.86,0.0153,1579
834,3,57,0.87,0.0152,1583
835,1,10,0.87,0.0151,1583
836,2,24,0.89,0.0151,1584
837,2,31,0.90,0.0150,1588
838,2,25,0.92,0.0149,1595
839,1,12,0.93,0.0148,1596
840,1,12,0.93,0.0148,1596
841,0,7,0.92,0.0147,1596
842,1,28,0.93,0.0146,1596
843,2,16,0.94,0.0145,1597
844,0,8,0.94,0.0145,1598
845,2,17,0.95,0.0144,1599
846,2,33,0.96,0.0143,1601
847,2,27,0.98,0.0143,1602
848,0,32,0.98,0.0142,1602
849,1,11,0.98,0.0141,1603
850,2,13,0.99,0.0140,1604
851,1,19,0.99,0.0140,1608
852,1,22,0.99,0.0139,1609
853,1,19,1.00,0.0138,1609
854,1,13,1.01,0.0138,1609
855,0,8,1.00,0.0137,1610
856,2,11,1.01,0.0136,1611
857,2,28,1.03,0.0136,1612
858,1,13,1.03,0.0135,1612
859,2,9,1.05,0.0134,1613
860,1,10,1.05,0.0134,1614
861,1,28,1.06,0.0133,1615
862,1,8,1.06,0.0132,1615
863,1,12,1.07,0.0132,1615
864,2,19,1.08,0.0131,1616
865,1,18,1.08,0.0130,1616
866,1,21,1.08,0.0130,1619
867,0,9,1.07,0.0129,1619
868,0,22,1.07,0.0128,1620
869,1,10,1.08,0.0128,1621
870,2,12,1.10,0.0127,1622
871,1,11,1.11,0.0126,1623
872,3,28,1.13,0.0126,1625
873,2,14,1.13,0.0125,1625
874,1,21,1.13,0.0125,1628
875,0,12,1.13,0.0124,1629
876,1,19,1.13,0.0123,1630
877,0,23,1.12,0.0123,1634
878,1,35,1.12,0.0122,1635
879,1,26,1.12,0.0121,1636
880,0,9,1.12,0.0121,1636
881,1,11,1.12,0.0120,1636
882,0,9,1.11,0.0120,1637
883,0,16,1.08,0.0119,1640
884,2,15,1.09,0.0118,1642
885,1,27,1.08,0.0118,1645
886,1,19,1.09,0.0117,1645
887,4,20,1.11,0.0117,1648
888,1,36,1.10,0.0116,1648
889,1,18,1.10,0.0115,1649
890,1,17,1.09,0.0115,1649
891,2,21,1.09,0.0114,1650
892,2,22,1.10,0.0114,1650
893,1,14,1.09,0.0113,1651
894,1,19,1.10,0.0113,1651
895,1,28,1.11,0.0112,1653
896,2,29,1.12,0.0112,1654
897,2,17,1.14,0.0111,1657
898,1,10,1.14,0.0110,1658
899,0,11,1.13,0.0110,1658
900,1,14,1.14,0.0109,1658
901,1,11,1.14,0.0109,1658
902,0,43,1.14,0.0108,1658
903,1,19,1.14,0.0108,1658
904,0,8,1.13,0.0107,1658
905,0,25,1.12,0.0107,1661
906,1,18,1.12,0.0106,1662
907,0,11,1.11,0.0106,1664
908,0,15,1.09,0.0105,1667
909,1,11,1.09,0.0104,1669
910,1,11,1.08,0.0104,1670
911,1,21,1.06,0.0103,1672
912,0,7,1.06,0.0103,1672
913,1,12,1.03,0.0102,1672
914,2,19,1.04,0.0102,1674
915,0,11,1.04,0.0101,1674
916,1,7,1.05,0.0101,1674
917,2,19,1.05,0.0100,1674
918,1,13,1.06,0.0100,1676
919,1,8,1.05,0.0100,1677
920,1,25,1.06,0.0100,1677
921,1,11,1.07,0.0100,1677
922,0,6,1.06,0.0100,1678
923,1,14,1.07,0.0100,1681
924,0,10,1.07,0.0100,1682
925,2,42,1.08,0.0100,1682
926,2,11,1.10,0.0100,1682
927,2,20,1.10,0.0100,1682
928,0,9,1.08,0.0100,1683
929,2,51,1.09,0.0100,1684
930,1,5,1.09,0.0100,1684
931,1,12,1.09,0.0100,1684
932,1,11,1.10,0.0100,1684
933,1,15,1.10,0.0100,1684
934,1,9,1.08,0.0100,1685
935,1,10,1.08,0.0100,1685
936,0,10,1.06,0.0100,1687
937,2,28,1.06,0.0100,1688
938,1,11,1.05,0.0100,1689
939,1,16,1.05,0.0100,1689
940,2,24,1.06,0.0100,1690
941,1,12,1.07,0.0100,1692
942,0,18,1.06,0.0100,1692
943,1,11,1.05,0.0100,1692
944,0,11,1.05,0.0100,1693
945,1,9,1.04,0.0100,1694
946,1,19,1.03,0.0100,1700
947,1,9,1.02,0.0100,1700
948,0,10,1.02,0.0100,1700
949,0,10,1.01,0.0100,1700
950,1,23,1.00,0.0100,1704
951,1,15,1.00,0.0100,1708
952,2,21,1.01,0.0100,1708
953,0,11,1.00,0.0100,1708
954,1,17,1.00,0.0100,1711
955,1,10,1.01,0.0100,1712
956,0,8,0.99,0.0100,1714
957,1,10,0.98,0.0100,1714
958,2,29,0.99,0.0100,1714
959,1,13,0.98,0.0100,1715
960,0,12,0.97,0.0100,1715
961,1,9,0.97,0.0100,1716
962,1,8,0.97,0.0100,1717
963,0,10,0.96,0.0100,1717
964,0,32,0.94,0.0100,1719
965,1,13,0.94,0.0100,1719
966,0,16,0.93,0.0100,1720
967,1,17,0.94,0.0100,1720
968,2,44,0.96,0.0100,1722
969,1,21,0.96,0.0100,1722
970,4,50,0.98,0.0100,1725
971,1,25,0.98,0.0100,1727
972,0,11,0.95,0.0100,1728
973,1,63,0.94,0.0100,1730
974,2,23,0.95,0.0100,1732
975,0,6,0.95,0.0100,1732
976,0,5,0.94,0.0100,1733
977,3,32,0.97,0.0100,1736
978,1,10,0.97,0.0100,1738
979,0,7,0.96,0.0100,1738
980,1,19,0.97,0.0100,1738
981,1,28,0.97,0.0100,1740
982,2,13,0.99,0.0100,1741
983,1,19,1.00,0.0100,1743
984,1,21,0.99,0.0100,1743
985,2,26,1.00,0.0100,1743
986,2,33,1.01,0.0100,1744
987,1,9,0.98,0.0100,1744
988,0,13,0.97,0.0100,1744
989,1,11,0.97,0.0100,1745
990,2,22,0.98,0.0100,1745
991,1,9,0.97,0.0100,1745
992,1,10,0.96,0.0100,1746
993,2,22,0.97,0.0100,1747
994,2,27,0.98,0.0100,1748
995,1,11,0.98,0.0100,1748
996,2,10,0.98,0.0100,1748
997,1,11,0.97,0.0100,1748
998,1,21,0.97,0.0100,1748
999,1,11,0.98,0.0100,1749
1000,1,9,0.98,0.0100,1750
1001,1,10,0.98,0.0100,1750
1002,2,28,1.00,0.0100,1750
1003,1,16,1.00,0.0100,1751
1004,0,5,1.00,0.0100,1752
1005,2,30,1.02,0.0100,1754
1006,0,5,1.01,0.0100,1754
1007,2,18,1.03,0.0100,1755
1008,3,29,1.06,0.0100,1756
1009,1,16,1.06,0.0100,1757
1010,0,11,1.05,0.0100,1758
1011,0,6,1.04,0.0100,1758
1012,2,20,1.06,0.0100,1760
1013,1,17,1.06,0.0100,1760
1014,1,10,1.05,0.0100,1760
1015,1,16,1.06,0.0100,1760
1016,0,5,1.05,0.0100,1760
1017,1,15,1.04,0.0100,1762
1018,3,35,1.06,0.0100,1764
1019,1,10,1.06,0.0100,1764
1020,0,59,1.05,0.0100,1765
1021,1,14,1.05,0.0100,1765
1022,2,14,1.07,0.0100,1768
1023,0,9,1.06,0.0100,1770
1024,0,6,1.06,0.0100,1770
1025,1,14,1.05,0.0100,1771
1026,0,16,1.03,0.0100,1771
1027,2,14,1.03,0.0100,1771
1028,1,13,1.04,0.0100,1771
1029,0,5,1.02,0.0100,1771
1030,1,18,1.02,0.0100,1771
1031,1,6,1.02,0.0100,1773
1032,2,17,1.03,0.0100,1774
1033,0,8,1.02,0.0100,1774
1034,0,12,1.01,0.0100,1774
1035,1,10,1.01,0.0100,1774
1036,0,25,1.01,0.0100,1777
1037,1,12,1.00,0.0100,1778
1038,1,11,1.00,0.0100,1779
1039,1,12,1.00,0.0100,1779
1040,1,20,0.99,0.0100,1779
1041,1,10,0.99,0.0100,1779
1042,0,19,0.99,0.0100,1780
1043,3,27,1.01,0.0100,1780
1044,0,14,1.01,0.0100,1781
1045,1,14,1.01,0.0100,1782
1046,1,10,1.01,0.0100,1782
1047,2,16,1.02,0.0100,1785
1048,1,11,1.03,0.0100,1785
1049,1,16,1.04,0.0100,1786
1050,3,22,1.06,0.0100,1786
1051,2,10,1.07,0.0100,1786
1052,2,11,1.07,0.0100,1787
1053,1,12,1.08,0.0100,1787
1054,1,14,1.08,0.0100,1787
1055,1,28,1.08,0.0100,1790
1056,0,16,1.08,0.0100,1790
1057,0,15,1.07,0.0100,1790
1058,0,7,1.05,0.0100,1790
1059,1,11,1.05,0.0100,1791
1060,1,18,1.06,0.0100,1791
1061,1,17,1.06,0.0100,1791
1062,1,15,1.06,0.0100,1792
1063,2,29,1.08,0.0100,1793
1064,1,19,1.09,0.0100,1794
1065,2,20,1.10,0.0100,1794
1066,1,15,1.11,0.0100,1795
1067,1,11,1.11,0.0100,1797
1068,0,14,1.09,0.0100,1797
1069,2,29,1.10,0.0100,1798
1070,0,11,1.06,0.0100,1800
1071,2,18,1.07,0.0100,1800
1072,1,12,1.08,0.0100,1800
1073,1,15,1.08,0.0100,1801
1074,1,19,1.07,0.0100,1805
1075,2,25,1.09,0.0100,1805
1076,2,31,1.11,0.0100,1807
1077,1,27,1.09,0.0100,1809
1078,1,31,1.09,0.0100,1810
1079,1,19,1.10,0.0100,1810
1080,1,16,1.10,0.0100,1810
1081,0,11,1.09,0.0100,1810
1082,2,30,1.09,0.0100,1813
1083,1,11,1.09,0.0100,1813
1084,3,42,1.11,0.0100,1814
1085,1,13,1.10,0.0100,1815
1086,1,14,1.09,0.0100,1815
1087,3,23,1.11,0.0100,1816
1088,0,21,1.11,0.0100,1817
1089,2,13,1.12,0.0100,1818
1090,0,9,1.10,0.0100,1819
1091,2,21,1.11,0.0100,1819
1092,1,16,1.11,0.0100,1820
1093,1,9,1.10,0.0100,1820
1094,1,25,1.09,0.0100,1821
1095,0,7,1.08,0.0100,1822
1096,3,20,1.09,0.0100,1823
1097,1,8,1.09,0.0100,1824
1098,1,11,1.09,0.0100,1825
1099,1,12,1.09,0.0100,1826
1100,0,7,1.08,0.0100,1826
1101,1,10,1.08,0.0100,1827
1102,1,21,1.07,0.0100,1829
1103,0,16,1.06,0.0100,1830
1104,0,27,1.06,0.0100,1833
1105,1,35,1.05,0.0100,1839
1106,0,12,1.05,0.0100,1840
1107,1,35,1.04,0.0100,1841
1108,1,16,1.02,0.0100,1842
1109,2,16,1.03,0.0100,1842
1110,0,11,1.03,0.0100,1842
1111,0,12,1.03,0.0100,1842
1112,2,27,1.03,0.0100,1843
1113,2,23,1.04,0.0100,1843
1114,2,17,1.05,0.0100,1844
1115,3,19,1.07,0.0100,1845
1116,1,12,1.08,0.0100,1845
1117,1,26,1.08,0.0100,1845
1118,1,11,1.06,0.0100,1845
1119,1,11,1.06,0.0100,1846
1120,1,37,1.07,0.0100,1847
1121,1,32,1.07,0.0100,1850
1122,1,11,1.06,0.0100,1850
1123,2,10,1.08,0.0100,1851
1124,1,9,1.09,0.0100,1852
1125,1,17,1.09,0.0100,1853
1126,1,13,1.10,0.0100,1855
1127,0,15,1.08,0.0100,1856
1128,1,8,1.08,0.0100,1856
1129,2,31,1.10,0.0100,1857
1130,0,17,1.09,0.0100,1860
1131,1,11,1.09,0.0100,1861
1132,0,5,1.07,0.0100,1861
1133,1,18,1.08,0.0100,1862
1134,0,10,1.08,0.0100,1863
1135,1,12,1.08,0.0100,1863
1136,1,18,1.09,0.0100,1863
1137,1,21,1.09,0.0100,1865
1138,1,7,1.09,0.0100,1865
1139,1,20,1.09,0.0100,1865
1140,1,18,1.09,0.0100,1865
1141,1,13,1.09,0.0100,1865
1142,2,31,1.11,0.0100,1866
1143,1,31,1.09,0.0100,1867
1144,2,19,1.11,0.0100,1868
1145,1,16,1.11,0.0100,1868
1146,3,23,1.13,0.0100,1868
1147,1,24,1.12,0.0100,1870
1148,1,10,1.12,0.0100,1870
1149,1,14,1.12,0.0100,1870
1150,1,43,1.10,0.0100,1877
1151,1,12,1.09,0.0100,1880
1152,2,13,1.09,0.0100,1881
1153,1,13,1.09,0.0100,1884
1154,2,13,1.10,0.0100,1884
1155,1,13,1.10,0.0100,1884
1156,2,31,1.12,0.0100,1884
1157,1,18,1.13,0.0100,1885
1158,2,37,1.15,0.0100,1885
1159,1,22,1.15,0.0100,1885
1160,0,20,1.14,0.0100,1885
1161,3,35,1.16,0.0100,1885
1162,2,36,1.17,0.0100,1888
1163,2,18,1.17,0.0100,1888
1164,1,11,1.17,0.0100,1889
1165,1,13,1.16,0.0100,1889
1166,1,11,1.16,0.0100,1889
1167,1,8,1.16,0.0100,1889
1168,1,9,1.17,0.0100,1890
1169,4,59,1.19,0.0100,1891
1170,2,20,1.21,0.0100,1893
1171,1,35,1.20,0.0100,1893
1172,1,17,1.20,0.0100,1893
1173,2,21,1.21,0.0100,1894
1174,3,28,1.23,0.0100,1895
1175,2,11,1.23,0.0100,1895
1176,1,24,1.22,0.0100,1896
1177,0,8,1.21,0.0100,1898
1178,1,11,1.21,0.0100,1898
1179,2,13,1.22,0.0100,1899
1180,2,19,1.23,0.0100,1900
1181,1,30,1.24,0.0100,1904
1182,2,12,1.24,0.0100,1905
1183,1,14,1.24,0.0100,1905
1184,2,20,1.23,0.0100,1905
1185,1,11,1.23,0.0100,1907
1186,0,6,1.22,0.0100,1907
1187,0,19,1.19,0.0100,1908
1188,1,20,1.20,0.0100,1910
1189,2,33,1.20,0.0100,1910
1190,1,11,1.21,0.0100,1910
1191,2,14,1.21,0.0100,1910
1192,1,9,1.21,0.0100,1910
1193,1,13,1.21,0.0100,1913
1194,1,10,1.21,0.0100,1914
1195,1,12,1.22,0.0100,1915
1196,1,9,1.20,0.0100,1916
1197,1,12,1.20,0.0100,1916
1198,1,11,1.20,0.0100,1917
1199,2,17,1.21,0.0100,1918
1200,2,33,1.23,0.0100,1920
1201,2,36,1.24,0.0100,1923
1202,1,11,1.24,0.0100,1923
1203,2,17,1.26,0.0100,1924
1204,2,18,1.28,0.0100,1924
1205,2,36,1.29,0.0100,1925
1206,1,21,1.30,0.0100,1927
1207,0,17,1.29,0.0100,1927
1208,2,9,1.30,0.0100,1929
1209,2,19,1.30,0.0100,1931
1210,1,13,1.31,0.0100,1932
1211,3,26,1.34,0.0100,1932
1212,2,24,1.34,0.0100,1934
1213,3,38,1.35,0.0100,1935
1214,1,14,1.34,0.0100,1935
1215,0,14,1.31,0.0100,1936
1216,2,9,1.32,0.0100,1936
1217,1,9,1.32,0.0100,1937
1218,2,94,1.33,0.0100,1938
1219,1,13,1.33,0.0100,1939
1220,1,5,1.33,0.0100,1939
1221,1,24,1.33,0.0100,1941
1222,1,15,1.33,0.0100,1941
1223,1,12,1.32,0.0100,1941
1224,0,11,1.31,0.0100,1941
1225,1,20,1.31,0.0100,1941
1226,1,31,1.31,0.0100,1942
1227,0,7,1.31,0.0100,1943
1228,1,10,1.31,0.0100,1943
1229,3,21,1.32,0.0100,1943
1230,2,11,1.34,0.0100,1944
1231,1,8,1.34,0.0100,1944
1232,1,12,1.35,0.0100,1944
1233,2,17,1.36,0.0100,1945
1234,1,24,1.37,0.0100,1946
1235,0,14,1.36,0.0100,1946
1236,1,15,1.36,0.0100,1947
1237,2,53,1.37,0.0100,1948
1238,0,12,1.36,0.0100,1949
1239,1,11,1.36,0.0100,1951
1240,1,11,1.36,0.0100,1952
1241,2,22,1.37,0.0100,1957
1242,1,18,1.36,0.0100,1960
1243,1,14,1.36,0.0100,1963
1244,2,16,1.36,0.0100,1963
1245,1,14,1.36,0.0100,1963
1246,0,6,1.33,0.0100,1963
1247,0,18,1.32,0.0100,1966
1248,1,7,1.32,0.0100,1967
1249,1,21,1.32,0.0100,1968
1250,1,18,1.32,0.0100,1973
1251,0,24,1.31,0.0100,1973
1252,1,5,1.30,0.0100,1973
1253,1,32,1.30,0.0100,1976
1254,2,13,1.30,0.0100,1976
1255,1,11,1.30,0.0100,1976
1256,2,26,1.30,0.0100,1976
1257,1,11,1.30,0.0100,1976
1258,0,14,1.28,0.0100,1976
1259,0,14,1.27,0.0100,1976
1260,1,14,1.28,0.0100,1976
1261,1,10,1.26,0.0100,1976
1262,1,11,1.25,0.0100,1977
1263,1,9,1.24,0.0100,1977
1264,2,26,1.25,0.0100,1978
1265,1,13,1.25,0.0100,1979
1266,1,19,1.25,0.0100,1981
1267,1,21,1.25,0.0100,1981
1268,1,18,1.25,0.0100,1983
1269,1,8,1.22,0.0100,1984
1270,0,7,1.20,0.0100,1984
1271,3,32,1.22,0.0100,1986
1272,1,9,1.22,0.0100,1986
1273,2,31,1.22,0.0100,1987
1274,1,13,1.20,0.0100,1990
1275,2,11,1.20,0.0100,1990
1276,1,7,1.20,0.0100,1990
1277,1,22,1.21,0.0100,1991
1278,2,32,1.22,0.0100,1993
1279,2,31,1.22,0.0100,1993
1280,2,20,1.22,0.0100,1993
1281,1,16,1.22,0.0100,1993
1282,0,7,1.20,0.0100,1993
1283,4,35,1.23,0.0100,1994
1284,1,10,1.22,0.0100,1994
1285,0,14,1.21,0.0100,1995
1286,1,17,1.22,0.0100,1997
1287,2,18,1.24,0.0100,1999
1288,2,27,1.25,0.0100,2006
1289,1,7,1.24,0.0100,2006
1290,1,11,1.24,0.0100,2008
1291,1,10,1.23,0.0100,2008
1292,2,20,1.24,0.0100,2009
1293,1,12,1.24,0.0100,2010
1294,1,21,1.24,0.0100,2010
1295,2,53,1.25,0.0100,2016
1296,1,11,1.25,0.0100,2017
1297,1,12,1.25,0.0100,2018
1298,1,6,1.25,0.0100,2018
1299,0,17,1.23,0.0100,2018
1300,1,14,1.22,0.0100,2018
1301,1,14,1.21,0.0100,2018
1302,2,12,1.22,0.0100,2019
1303,1,15,1.21,0.0100,2019
1304,1,11,1.20,0.0100,2020
1305,1,23,1.19,0.0100,2021
1306,1,9,1.19,0.0100,2021
1307,2,14,1.21,0.0100,2021
1308,1,17,1.20,0.0100,2021
1309,0,11,1.18,0.0100,2021
1310,1,10,1.18,0.0100,2021
1311,2,15,1.17,0.0100,2021
1312,1,15,1.16,0.0100,2023
1313,1,20,1.14,0.0100,2023
1314,1,11,1.14,0.0100,2024
1315,1,12,1.15,0.0100,2025
1316,4,39,1.17,0.0100,2026
1317,0,13,1.16,0.0100,2027
1318,1,13,1.15,0.0100,2028
1319,1,11,1.15,0.0100,2030
1320,2,49,1.16,0.0100,2032
1321,3,39,1.18,0.0100,2033
1322,1,11,1.18,0.0100,2033
1323,1,8,1.18,0.0100,2033
1324,3,21,1.21,0.0100,2034
1325,5,69,1.25,0.0100,2039
1326,2,11,1.26,0.0100,2039
1327,1,22,1.27,0.0100,2039
1328,1,25,1.27,0.0100,2039
1329,1,16,1.25,0.0100,2039
1330,2,12,1.25,0.0100,2039
1331,1,21,1.25,0.0100,2039
1332,1,19,1.25,0.0100,2040
1333,2,30,1.25,0.0100,2041
1334,2,18,1.26,0.0100,2042
1335,1,10,1.27,0.0100,2042
1336,3,34,1.29,0.0100,2044
1337,4,29,1.31,0.0100,2045
1338,2,23,1.33,0.0100,2046
1339,1,12,1.33,0.0100,2046
1340,2,15,1.34,0.0100,2047
1341,1,11,1.33,0.0100,2047
1342,2,19,1.34,0.0100,2047
1343,2,15,1.35,0.0100,2047
1344,1,11,1.34,0.0100,2049
1345,2,30,1.35,0.0100,2052
1346,1,16,1.36,0.0100,2053
1347,1,13,1.37,0.0100,2054
1348,1,11,1.37,0.0100,2054
1349,1,18,1.37,0.0100,2055
1350,0,10,1.36,0.0100,2055
1351,1,13,1.37,0.0100,2055
1352,2,16,1.38,0.0100,2055
1353,3,49,1.40,0.0100,2056
1354,0,14,1.38,0.0100,2056
1355,1,19,1.38,0.0100,2058
1356,2,15,1.38,0.0100,2059
1357,2,12,1.39,0.0100,2059
1358,3,75,1.42,0.0100,2065
1359,1,31,1.43,0.0100,2066
1360,1,11,1.43,0.0100,2067
1361,1,11,1.43,0.0100,2067
1362,2,28,1.44,0.0100,2067
1363,2,26,1.45,0.0100,2068
1364,1,21,1.44,0.0100,2068
1365,1,5,1.44,0.0100,2068
1366,3,27,1.46,0.0100,2069
1367,1,10,1.46,0.0100,2069
1368,3,41,1.48,0.0100,2073
1369,1,12,1.48,0.0100,2073
1370,1,40,1.49,0.0100,2075
1371,1,7,1.47,0.0100,2075
1372,2,43,1.48,0.0100,2077
1373,4,58,1.50,0.0100,2087
1374,1,9,1.50,0.0100,2088
1375,2,48,1.50,0.0100,2089
1376,1,9,1.50,0.0100,2089
1377,1,13,1.50,0.0100,2090
1378,2,29,1.50,0.0100,2091
1379,4,34,1.52,0.0100,2093
1380,1,29,1.51,0.0100,2094
1381,1,15,1.51,0.0100,2094
1382,0,21,1.51,0.0100,2095
1383,1,27,1.48,0.0100,2096
1384,3,37,1.50,0.0100,2098
1385,3,24,1.53,0.0100,2098
1386,2,22,1.54,0.0100,2098
1387,1,13,1.53,0.0100,2098
1388,1,18,1.52,0.0100,2098
1389,0,7,1.51,0.0100,2098
1390,1,20,1.51,0.0100,2099
1391,1,11,1.51,0.0100,2099
1392,2,15,1.51,0.0100,2099
1393,1,11,1.51,0.0100,2100
1394,1,17,1.51,0.0100,2100
1395,2,15,1.51,0.0100,2103
1396,3,21,1.53,0.0100,2103
1397,3,48,1.55,0.0100,2105
1398,2,15,1.56,0.0100,2106
1399,1,25,1.57,0.0100,2108
1400,2,49,1.58,0.0100,2110
1401,2,28,1.59,0.0100,2110
1402,1,17,1.58,0.0100,2110
1403,1,22,1.58,0.0100,2110
1404,2,23,1.59,0.0100,2110
1405,1,11,1.59,0.0100,2111
1406,3,39,1.61,0.0100,2112
1407,1,18,1.60,0.0100,2115
1408,2,42,1.61,0.0100,2117
1409,2,27,1.63,0.0100,2119
1410,1,12,1.63,0.0100,2120
1411,3,28,1.64,0.0100,2120
1412,1,28,1.64,0.0100,2120
1413,1,14,1.64,0.0100,2120
1414,2,17,1.65,0.0100,2120
1415,2,26,1.66,0.0100,2122
1416,1,15,1.63,0.0100,2122
1417,1,30,1.64,0.0100,2125
1418,1,32,1.64,0.0100,2126
1419,2,35,1.65,0.0100,2126
1420,1,42,1.64,0.0100,2126
1421,4,40,1.65,0.0100,2126
1422,3,28,1.67,0.0100,2132
1423,1,15,1.67,0.0100,2132
1424,1,11,1.65,0.0100,2133
1425,5,75,1.65,0.0100,2141
1426,2,15,1.65,0.0100,2142
1427,2,14,1.66,0.0100,2143
1428,1,12,1.66,0.0100,2143
1429,2,16,1.67,0.0100,2144
1430,2,35,1.67,0.0100,2145
1431,2,47,1.68,0.0100,2148
1432,2,21,1.69,0.0100,2149
1433,2,12,1.69,0.0100,2149
1434,1,26,1.68,0.0100,2149
1435,1,13,1.68,0.0100,2149
1436,1,8,1.66,0.0100,2150
1437,1,13,1.63,0.0100,2151
1438,2,16,1.63,0.0100,2156
1439,2,19,1.64,0.0100,2157
1440,1,24,1.63,0.0100,2163
1441,2,37,1.64,0.0100,2164
1442,2,35,1.64,0.0100,2164
1443,1,29,1.63,0.0100,2167
1444,2,23,1.64,0.0100,2167
1445,1,13,1.63,0.0100,2167
1446,1,11,1.63,0.0100,2167
1447,1,14,1.63,0.0100,2167
1448,1,11,1.63,0.0100,2167
1449,1,16,1.63,0.0100,2171
1450,1,15,1.64,0.0100,2171
1451,1,20,1.64,0.0100,2172
1452,1,13,1.63,0.0100,2173
1453,1,11,1.61,0.0100,2173
1454,2,36,1.63,0.0100,2174
1455,4,57,1.66,0.0100,2180
1456,2,12,1.66,0.0100,2181
1457,1,18,1.65,0.0100,2181
1458,1,12,1.63,0.0100,2181
1459,1,25,1.63,0.0100,2181
1460,2,31,1.64,0.0100,2182
1461,2,16,1.65,0.0100,2182
1462,3,32,1.66,0.0100,2182
1463,1,34,1.65,0.0100,2183
1464,1,9,1.65,0.0100,2183
1465,1,19,1.65,0.0100,2186
1466,2,23,1.64,0.0100,2187
1467,1,23,1.64,0.0100,2187
1468,1,16,1.62,0.0100,2188
1469,3,33,1.64,0.0100,2188
1470,0,27,1.63,0.0100,2193
1471,1,18,1.63,0.0100,2193
1472,2,14,1.63,0.0100,2196
1473,2,42,1.61,0.0100,2198
1474,1,21,1.61,0.0100,2199
1475,1,11,1.60,0.0100,2199
1476,2,14,1.61,0.0100,2200
1477,1,13,1.61,0.0100,2202
1478,1,25,1.60,0.0100,2204
1479,2,17,1.58,0.0100,2204
1480,0,4,1.57,0.0100,2204
1481,1,19,1.57,0.0100,2204
1482,2,29,1.59,0.0100,2204
1483,0,28,1.58,0.0100,2205
1484,2,24,1.57,0.0100,2207
1485,0,15,1.54,0.0100,2207
1486,1,11,1.53,0.0100,2207
1487,1,13,1.53,0.0100,2207
1488,1,84,1.53,0.0100,2209
1489,1,16,1.54,0.0100,2209
1490,2,25,1.55,0.0100,2212
1491,0,12,1.54,0.0100,2213
1492,0,22,1.52,0.0100,2213
1493,2,13,1.53,0.0100,2213
1494,1,15,1.53,0.0100,2213
1495,0,22,1.51,0.0100,2214
1496,1,23,1.49,0.0100,2216
1497,1,9,1.47,0.0100,2216
1498,1,36,1.46,0.0100,2216
1499,2,30,1.47,0.0100,2218
1500,1,11,1.46,0.0100,2219
1501,1,29,1.45,0.0100,2219
1502,3,49,1.47,0.0100,2222
1503,0,33,1.46,0.0100,2223
1504,1,11,1.45,0.0100,2226
1505,1,11,1.45,0.0100,2226
1506,2,45,1.44,0.0100,2226
1507,2,11,1.45,0.0100,2227
1508,1,34,1.44,0.0100,2228
1509,3,48,1.45,0.0100,2228
1510,2,23,1.46,0.0100,2229
1511,0,111,1.43,0.0100,2230
1512,2,31,1.44,0.0100,2230
1513,2,23,1.45,0.0100,2231
1514,1,31,1.44,0.0100,2231
1515,1,17,1.43,0.0100,2232
1516,2,116,1.44,0.0100,2232
1517,2,24,1.45,0.0100,2232
1518,1,19,1.45,0.0100,2233
1519,1,88,1.44,0.0100,2233
1520,1,10,1.44,0.0100,2233
1521,3,56,1.43,0.0100,2239
1522,3,101,1.43,0.0100,2241
1523,0,22,1.42,0.0100,2241
1524,1,9,1.42,0.0100,2241
1525,3,21,1.40,0.0100,2242
1526,2,14,1.40,0.0100,2243
1527,1,5,1.39,0.0100,2243
1528,3,43,1.41,0.0100,2244
1529,0,53,1.39,0.0100,2244
1530,1,25,1.38,0.0100,2245
1531,5,61,1.41,0.0100,2248
1532,1,38,1.40,0.0100,2248
